"Timestamp","Type","Value"
"2024-04-05 08:15:09","Weight Kilograms","78.90"
"2024-04-06 00:00:00","Sleep Hours","8.77"
"2024-04-06 00:00:00","Time In Deep Sleep","1.41666662693024"
"2024-04-06 00:00:00","Time In Light Sleep","5.86666679382324"
"2024-04-06 00:00:00","Time In REM Sleep","1.48333334922791"
"2024-04-06 00:00:00","Time Awake","0.300000011920929"
"2024-04-06 00:00:00","Pulse","46"
"2024-04-06 00:00:00","Stress Level","Max : 96 / Avg : 18"
"2024-04-06 00:00:00","Stress Qualifier","calm"
"2024-04-06 00:00:00","Body Battery","Min : 35 / Max : 100 / Avg : 72"
"2024-04-06 07:43:12","Weight Kilograms","79.80"
"2024-04-07 00:00:00","Sleep Hours","9.60"
"2024-04-07 00:00:00","Time In Deep Sleep","1.13333332538605"
"2024-04-07 00:00:00","Time In Light Sleep","6.48333311080933"
"2024-04-07 00:00:00","Time In REM Sleep","1.98333334922791"
"2024-04-07 00:00:00","Time Awake","0.616666674613953"
"2024-04-07 00:00:00","Pulse","50"
"2024-04-07 00:00:00","Stress Level","Max : 94 / Avg : 21"
"2024-04-07 00:00:00","Stress Qualifier","calm"
"2024-04-07 00:00:00","Body Battery","Min : 38 / Max : 90 / Avg : 67"
"2024-04-07 10:05:12","Weight Kilograms","79.90"
"2024-04-08 00:00:00","Sleep Hours","8.67"
"2024-04-08 00:00:00","Time In Deep Sleep","1.35000002384186"
"2024-04-08 00:00:00","Time In Light Sleep","5.34999990463257"
"2024-04-08 00:00:00","Time In REM Sleep","1.96666669845581"
"2024-04-08 00:00:00","Time Awake","0.0166666675359011"
"2024-04-08 00:00:00","Pulse","46"
"2024-04-08 00:00:00","Stress Level","Max : 81 / Avg : 14"
"2024-04-08 00:00:00","Stress Qualifier","calm"
"2024-04-08 00:00:00","Body Battery","Min : 57 / Max : 100 / Avg : 79"
"2024-04-08 06:40:35","Weight Kilograms","79.50"
"2024-04-09 00:00:00","Sleep Hours","8.30"
"2024-04-09 00:00:00","Time In Deep Sleep","1.01666665077209"
"2024-04-09 00:00:00","Time In Light Sleep","5.13333320617676"
"2024-04-09 00:00:00","Time In REM Sleep","2.15000009536743"
"2024-04-09 00:00:00","Time Awake","0.233333334326744"
"2024-04-09 00:00:00","Pulse","48"
"2024-04-09 00:00:00","Stress Level","Max : 78 / Avg : 19"
"2024-04-09 00:00:00","Stress Qualifier","calm"
"2024-04-09 00:00:00","Body Battery","Min : 41 / Max : 100 / Avg : 76"
"2024-04-09 06:57:45","Weight Kilograms","80.40"
"2024-04-10 00:00:00","Sleep Hours","9.17"
"2024-04-10 00:00:00","Time In Deep Sleep","1.29999995231628"
"2024-04-10 00:00:00","Time In Light Sleep","6.13333320617676"
"2024-04-10 00:00:00","Time In REM Sleep","1.73333334922791"
"2024-04-10 00:00:00","Time Awake","0.416666656732559"
"2024-04-10 00:00:00","Pulse","48"
"2024-04-10 00:00:00","Stress Level","Max : 99 / Avg : 19"
"2024-04-10 00:00:00","Stress Qualifier","calm"
"2024-04-10 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 67"
"2024-04-10 08:35:29","Weight Kilograms","79.50"
"2024-04-11 00:00:00","Sleep Hours","8.98"
"2024-04-11 00:00:00","Time In Deep Sleep","1.71666669845581"
"2024-04-11 00:00:00","Time In Light Sleep","5.06666660308838"
"2024-04-11 00:00:00","Time In REM Sleep","2.20000004768372"
"2024-04-11 00:00:00","Time Awake","0.16666667163372"
"2024-04-11 00:00:00","Pulse","48"
"2024-04-11 00:00:00","Stress Level","Max : 97 / Avg : 19"
"2024-04-11 00:00:00","Stress Qualifier","calm"
"2024-04-11 00:00:00","Body Battery","Min : 33 / Max : 99 / Avg : 67"
"2024-04-11 09:19:36","Weight Kilograms","79.50"
"2024-04-12 00:00:00","Pulse","50"
"2024-04-12 00:00:00","Stress Level","Max : 97 / Avg : 22"
"2024-04-12 00:00:00","Stress Qualifier","calm"
"2024-04-12 00:00:00","Body Battery","Min : 32 / Max : 88 / Avg : 58"
"2024-04-12 00:00:00","Sleep Hours","8.07"
"2024-04-12 00:00:00","Time In Deep Sleep","0.916666686534882"
"2024-04-12 00:00:00","Time In Light Sleep","6.01666688919067"
"2024-04-12 00:00:00","Time In REM Sleep","1.13333332538605"
"2024-04-12 00:00:00","Time Awake","0.283333331346512"
"2024-04-12 09:16:37","Weight Kilograms","80.00"
"2024-04-13 00:00:00","Sleep Hours","9.23"
"2024-04-13 00:00:00","Time In Deep Sleep","1.54999995231628"
"2024-04-13 00:00:00","Time In Light Sleep","6.28333330154419"
"2024-04-13 00:00:00","Time In REM Sleep","1.39999997615814"
"2024-04-13 00:00:00","Time Awake","0.0666666701436043"
"2024-04-13 00:00:00","Pulse","49"
"2024-04-13 00:00:00","Stress Level","Max : 92 / Avg : 23"
"2024-04-13 00:00:00","Stress Qualifier","calm"
"2024-04-13 00:00:00","Body Battery","Min : 30 / Max : 94 / Avg : 62"
"2024-04-13 09:05:00","Weight Kilograms","79.70"
"2024-04-14 00:00:00","Pulse","50"
"2024-04-14 00:00:00","Stress Level","Max : 99 / Avg : 18"
"2024-04-14 00:00:00","Stress Qualifier","calm"
"2024-04-14 00:00:00","Body Battery","Min : 31 / Max : 84 / Avg : 67"
"2024-04-14 00:00:00","Sleep Hours","8.08"
"2024-04-14 00:00:00","Time In Deep Sleep","1"
"2024-04-14 00:00:00","Time In Light Sleep","5.88333320617676"
"2024-04-14 00:00:00","Time In REM Sleep","1.20000004768372"
"2024-04-14 00:00:00","Time Awake","0.366666674613953"
"2024-04-14 08:57:19","Weight Kilograms","79.50"
"2024-04-15 00:00:00","Sleep Hours","10.13"
"2024-04-15 00:00:00","Time In Deep Sleep","2.34999990463257"
"2024-04-15 00:00:00","Time In Light Sleep","5.83333349227905"
"2024-04-15 00:00:00","Time In REM Sleep","1.95000004768372"
"2024-04-15 00:00:00","Time Awake","0.699999988079071"
"2024-04-15 00:00:00","Pulse","45"
"2024-04-15 00:00:00","Stress Level","Max : 95 / Avg : 16"
"2024-04-15 00:00:00","Stress Qualifier","calm"
"2024-04-15 00:00:00","Body Battery","Min : 43 / Max : 100 / Avg : 77"
"2024-04-15 07:57:14","Weight Kilograms","79.30"
"2024-04-16 00:00:00","Sleep Hours","8.63"
"2024-04-16 00:00:00","Time In Deep Sleep","1.21666669845581"
"2024-04-16 00:00:00","Time In Light Sleep","6.34999990463257"
"2024-04-16 00:00:00","Time In REM Sleep","1.06666672229767"
"2024-04-16 00:00:00","Time Awake","0.16666667163372"
"2024-04-16 00:00:00","Pulse","46"
"2024-04-16 00:00:00","Stress Level","Max : 99 / Avg : 17"
"2024-04-16 00:00:00","Stress Qualifier","calm"
"2024-04-16 00:00:00","Body Battery","Min : 33 / Max : 100 / Avg : 63"
"2024-04-16 07:16:17","Weight Kilograms","79.10"
"2024-04-17 00:00:00","Sleep Hours","9.55"
"2024-04-17 00:00:00","Time In Deep Sleep","0.866666674613953"
"2024-04-17 00:00:00","Time In Light Sleep","6.44999980926514"
"2024-04-17 00:00:00","Time In REM Sleep","2.23333334922791"
"2024-04-17 00:00:00","Time Awake","0.100000001490116"
"2024-04-17 00:00:00","Pulse","47"
"2024-04-17 00:00:00","Stress Level","Max : 88 / Avg : 15"
"2024-04-17 00:00:00","Stress Qualifier","calm"
"2024-04-17 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 75"
"2024-04-18 00:00:00","Sleep Hours","7.97"
"2024-04-18 00:00:00","Time In Deep Sleep","1.14999997615814"
"2024-04-18 00:00:00","Time In Light Sleep","4.78333330154419"
"2024-04-18 00:00:00","Time In REM Sleep","2.03333330154419"
"2024-04-18 00:00:00","Time Awake","1.04999995231628"
"2024-04-18 00:00:00","Pulse","46"
"2024-04-18 00:00:00","Stress Level","Max : 98 / Avg : 17"
"2024-04-18 00:00:00","Stress Qualifier","calm"
"2024-04-18 00:00:00","Body Battery","Min : 45 / Max : 100 / Avg : 73"
"2024-04-18 07:12:00","Weight Kilograms","79.20"
"2024-04-19 00:00:00","Sleep Hours","10.02"
"2024-04-19 00:00:00","Time In Deep Sleep","0.583333313465118"
"2024-04-19 00:00:00","Time In Light Sleep","7.78333330154419"
"2024-04-19 00:00:00","Time In REM Sleep","1.64999997615814"
"2024-04-19 00:00:00","Time Awake","0.566666662693024"
"2024-04-19 00:00:00","Pulse","47"
"2024-04-19 00:00:00","Stress Level","Max : 96 / Avg : 17"
"2024-04-19 00:00:00","Stress Qualifier","calm"
"2024-04-19 00:00:00","Body Battery","Min : 50 / Max : 100 / Avg : 79"
"2024-04-19 08:56:12","Weight Kilograms","79.00"
"2024-04-20 00:00:00","Sleep Hours","9.32"
"2024-04-20 00:00:00","Time In Deep Sleep","1.54999995231628"
"2024-04-20 00:00:00","Time In Light Sleep","5.34999990463257"
"2024-04-20 00:00:00","Time In REM Sleep","2.41666674613953"
"2024-04-20 00:00:00","Time Awake","0.116666667163372"
"2024-04-20 00:00:00","Pulse","46"
"2024-04-20 00:00:00","Stress Level","Max : 99 / Avg : 20"
"2024-04-20 00:00:00","Stress Qualifier","calm"
"2024-04-20 00:00:00","Body Battery","Min : 40 / Max : 100 / Avg : 72"
"2024-04-20 08:00:39","Weight Kilograms","79.60"
"2024-04-21 00:00:00","Sleep Hours","9.33"
"2024-04-21 00:00:00","Time In Deep Sleep","1.53333330154419"
"2024-04-21 00:00:00","Time In Light Sleep","5.33333349227905"
"2024-04-21 00:00:00","Time In REM Sleep","2.46666669845581"
"2024-04-21 00:00:00","Time Awake","0.400000005960464"
"2024-04-21 00:00:00","Pulse","49"
"2024-04-21 00:00:00","Stress Level","Max : 92 / Avg : 18"
"2024-04-21 00:00:00","Stress Qualifier","calm"
"2024-04-21 00:00:00","Body Battery","Min : 45 / Max : 98 / Avg : 70"
"2024-04-21 08:48:39","Weight Kilograms","79.40"
"2024-04-22 00:00:00","Sleep Hours","9.58"
"2024-04-22 00:00:00","Time In Deep Sleep","1.73333334922791"
"2024-04-22 00:00:00","Time In Light Sleep","6.21666669845581"
"2024-04-22 00:00:00","Time In REM Sleep","1.63333332538605"
"2024-04-22 00:00:00","Time Awake","0.616666674613953"
"2024-04-22 00:00:00","Pulse","48"
"2024-04-22 00:00:00","Stress Level","Max : 88 / Avg : 18"
"2024-04-22 00:00:00","Stress Qualifier","calm"
"2024-04-22 00:00:00","Body Battery","Min : 42 / Max : 99 / Avg : 69"
"2024-04-22 08:33:24","Weight Kilograms","79.80"
"2024-04-23 00:00:00","Sleep Hours","8.83"
"2024-04-23 00:00:00","Time In Deep Sleep","0.533333361148834"
"2024-04-23 00:00:00","Time In Light Sleep","6.21666669845581"
"2024-04-23 00:00:00","Time In REM Sleep","2.08333325386047"
"2024-04-23 00:00:00","Time Awake","0.133333340287209"
"2024-04-23 00:00:00","Pulse","48"
"2024-04-23 00:00:00","Stress Level","Max : 96 / Avg : 19"
"2024-04-23 00:00:00","Stress Qualifier","calm"
"2024-04-23 00:00:00","Body Battery","Min : 32 / Max : 100 / Avg : 68"
"2024-04-23 07:53:16","Weight Kilograms","79.70"
"2024-04-24 00:00:00","Sleep Hours","6.77"
"2024-04-24 00:00:00","Time In Deep Sleep","1.16666662693024"
"2024-04-24 00:00:00","Time In Light Sleep","4.84999990463257"
"2024-04-24 00:00:00","Time In REM Sleep","0.75"
"2024-04-24 00:00:00","Time Awake","0.533333361148834"
"2024-04-24 00:00:00","Pulse","48"
"2024-04-24 00:00:00","Stress Level","Max : 84 / Avg : 18"
"2024-04-24 00:00:00","Stress Qualifier","calm"
"2024-04-24 00:00:00","Body Battery","Min : 32 / Max : 90 / Avg : 64"
"2024-04-24 05:48:42","Weight Kilograms","79.60"
"2024-04-25 00:00:00","Sleep Hours","8.52"
"2024-04-25 00:00:00","Time In Deep Sleep","1.16666662693024"
"2024-04-25 00:00:00","Time In Light Sleep","5.43333339691162"
"2024-04-25 00:00:00","Time In REM Sleep","1.91666662693024"
"2024-04-25 00:00:00","Time Awake","0.233333334326744"
"2024-04-25 00:00:00","Pulse","48"
"2024-04-25 00:00:00","Stress Level","Max : 99 / Avg : 25"
"2024-04-25 00:00:00","Stress Qualifier","balanced"
"2024-04-25 00:00:00","Body Battery","Min : 20 / Max : 100 / Avg : 66"
"2024-04-25 08:43:39","Weight Kilograms","78.50"
"2024-04-26 00:00:00","Pulse","49"
"2024-04-26 00:00:00","Stress Level","Max : 95 / Avg : 21"
"2024-04-26 00:00:00","Stress Qualifier","calm"
"2024-04-26 00:00:00","Body Battery","Min : 17 / Max : 57 / Avg : 44"
"2024-04-26 00:00:00","Sleep Hours","5.32"
"2024-04-26 00:00:00","Time In Deep Sleep","0.833333313465118"
"2024-04-26 00:00:00","Time In Light Sleep","3.5"
"2024-04-26 00:00:00","Time In REM Sleep","0.983333349227905"
"2024-04-26 00:00:00","Time Awake","0.133333340287209"
"2024-04-26 07:30:05","Weight Kilograms","77.90"
"2024-04-27 00:00:00","Sleep Hours","8.53"
"2024-04-27 00:00:00","Time In Deep Sleep","0.983333349227905"
"2024-04-27 00:00:00","Time In Light Sleep","6.05000019073486"
"2024-04-27 00:00:00","Time In REM Sleep","1.5"
"2024-04-27 00:00:00","Time Awake","0.0166666675359011"
"2024-04-27 00:00:00","Pulse","49"
"2024-04-27 00:00:00","Stress Level","Max : 91 / Avg : 20"
"2024-04-27 00:00:00","Stress Qualifier","calm"
"2024-04-27 00:00:00","Body Battery","Min : 38 / Max : 100 / Avg : 70"
"2024-04-27 08:00:48","Weight Kilograms","77.90"
"2024-04-28 00:00:00","Sleep Hours","9.08"
"2024-04-28 00:00:00","Time In Deep Sleep","1.29999995231628"
"2024-04-28 00:00:00","Time In Light Sleep","6.18333339691162"
"2024-04-28 00:00:00","Time In REM Sleep","1.60000002384186"
"2024-04-28 00:00:00","Time Awake","0.483333319425583"
"2024-04-28 00:00:00","Pulse","48"
"2024-04-28 00:00:00","Stress Level","Max : 90 / Avg : 24"
"2024-04-28 00:00:00","Stress Qualifier","balanced"
"2024-04-28 00:00:00","Body Battery","Min : 21 / Max : 97 / Avg : 55"
"2024-04-28 08:51:05","Weight Kilograms","78.90"
"2024-04-29 00:00:00","Sleep Hours","9.02"
"2024-04-29 00:00:00","Time In Deep Sleep","0.466666668653488"
"2024-04-29 00:00:00","Time In Light Sleep","6.93333339691162"
"2024-04-29 00:00:00","Time In REM Sleep","1.61666667461395"
"2024-04-29 00:00:00","Time Awake","0.266666680574417"
"2024-04-29 00:00:00","Pulse","50"
"2024-04-29 00:00:00","Stress Level","Max : 89 / Avg : 19"
"2024-04-29 00:00:00","Stress Qualifier","calm"
"2024-04-29 00:00:00","Body Battery","Min : 31 / Max : 88 / Avg : 60"
"2024-04-29 07:25:39","Weight Kilograms","78.50"
"2024-04-30 00:00:00","Sleep Hours","5.78"
"2024-04-30 00:00:00","Time In Deep Sleep","0.800000011920929"
"2024-04-30 00:00:00","Time In Light Sleep","4.06666660308838"
"2024-04-30 00:00:00","Time In REM Sleep","0.916666686534882"
"2024-04-30 00:00:00","Time Awake","0.0666666701436043"
"2024-04-30 00:00:00","Pulse","49"
"2024-04-30 00:00:00","Stress Level","Max : 98 / Avg : 21"
"2024-04-30 00:00:00","Stress Qualifier","calm"
"2024-04-30 00:00:00","Body Battery","Min : 30 / Max : 95 / Avg : 61"
"2024-04-30 05:11:15","Weight Kilograms","78.90"
"2024-05-01 00:00:00","Sleep Hours","8.78"
"2024-05-01 00:00:00","Time In Deep Sleep","0.816666662693024"
"2024-05-01 00:00:00","Time In Light Sleep","6.48333311080933"
"2024-05-01 00:00:00","Time In REM Sleep","1.48333334922791"
"2024-05-01 00:00:00","Time Awake","0.0833333358168602"
"2024-05-01 00:00:00","Pulse","48"
"2024-05-01 00:00:00","Stress Level","Max : 90 / Avg : 16"
"2024-05-01 00:00:00","Stress Qualifier","calm"
"2024-05-01 00:00:00","Body Battery","Min : 42 / Max : 100 / Avg : 72"
"2024-05-01 08:03:56","Weight Kilograms","78.70"
"2024-05-02 00:00:00","Sleep Hours","8.48"
"2024-05-02 00:00:00","Time In Deep Sleep","1.95000004768372"
"2024-05-02 00:00:00","Time In Light Sleep","4.73333311080933"
"2024-05-02 00:00:00","Time In REM Sleep","1.79999995231628"
"2024-05-02 00:00:00","Time Awake","0.0333333350718021"
"2024-05-02 00:00:00","Pulse","46"
"2024-05-02 00:00:00","Stress Level","Max : 87 / Avg : 15"
"2024-05-02 00:00:00","Stress Qualifier","calm"
"2024-05-02 00:00:00","Body Battery","Min : 50 / Max : 100 / Avg : 78"
"2024-05-02 07:32:28","Weight Kilograms","79.20"
"2024-05-03 00:00:00","Sleep Hours","9.10"
"2024-05-03 00:00:00","Time In Deep Sleep","0.716666638851166"
"2024-05-03 00:00:00","Time In Light Sleep","5.84999990463257"
"2024-05-03 00:00:00","Time In REM Sleep","2.53333330154419"
"2024-05-03 00:00:00","Time Awake","0.216666668653488"
"2024-05-03 00:00:00","Pulse","49"
"2024-05-03 00:00:00","Stress Level","Max : 83 / Avg : 22"
"2024-05-03 00:00:00","Stress Qualifier","balanced"
"2024-05-03 00:00:00","Body Battery","Min : 31 / Max : 100 / Avg : 71"
"2024-05-03 08:07:36","Weight Kilograms","79.60"
"2024-05-04 00:00:00","Sleep Hours","9.18"
"2024-05-04 00:00:00","Time In Deep Sleep","1.89999997615814"
"2024-05-04 00:00:00","Time In Light Sleep","6"
"2024-05-04 00:00:00","Time In REM Sleep","1.28333330154419"
"2024-05-04 00:00:00","Time Awake","0.0666666701436043"
"2024-05-04 00:00:00","Pulse","51"
"2024-05-04 00:00:00","Stress Level","Max : 96 / Avg : 25"
"2024-05-04 00:00:00","Stress Qualifier","balanced"
"2024-05-04 00:00:00","Body Battery","Min : 35 / Max : 85 / Avg : 60"
"2024-05-04 08:46:50","Weight Kilograms","79.00"
"2024-05-05 00:00:00","Sleep Hours","10.78"
"2024-05-05 00:00:00","Time In Deep Sleep","1.35000002384186"
"2024-05-05 00:00:00","Time In Light Sleep","7.01666688919067"
"2024-05-05 00:00:00","Time In REM Sleep","2.41666674613953"
"2024-05-05 00:00:00","Time Awake","0.25"
"2024-05-05 00:00:00","Pulse","50"
"2024-05-05 00:00:00","Stress Level","Max : 87 / Avg : 20"
"2024-05-05 00:00:00","Stress Qualifier","calm"
"2024-05-05 00:00:00","Body Battery","Min : 39 / Max : 95 / Avg : 70"
"2024-05-05 10:05:55","Weight Kilograms","79.30"
"2024-05-06 00:00:00","Sleep Hours","9.98"
"2024-05-06 00:00:00","Time In Deep Sleep","1.5"
"2024-05-06 00:00:00","Time In Light Sleep","6.33333349227905"
"2024-05-06 00:00:00","Time In REM Sleep","2.15000009536743"
"2024-05-06 00:00:00","Time Awake","0.0333333350718021"
"2024-05-06 00:00:00","Pulse","49"
"2024-05-06 00:00:00","Stress Level","Max : 97 / Avg : 18"
"2024-05-06 00:00:00","Stress Qualifier","calm"
"2024-05-06 00:00:00","Body Battery","Min : 48 / Max : 100 / Avg : 72"
"2024-05-06 09:27:17","Weight Kilograms","79.70"
"2024-05-07 00:00:00","Sleep Hours","8.62"
"2024-05-07 00:00:00","Time In Deep Sleep","0.766666650772095"
"2024-05-07 00:00:00","Time In Light Sleep","6.03333330154419"
"2024-05-07 00:00:00","Time In REM Sleep","1.81666672229767"
"2024-05-07 00:00:00","Time Awake","0.0333333350718021"
"2024-05-07 00:00:00","Pulse","49"
"2024-05-07 00:00:00","Stress Level","Max : 98 / Avg : 21"
"2024-05-07 00:00:00","Stress Qualifier","calm"
"2024-05-07 00:00:00","Body Battery","Min : 36 / Max : 94 / Avg : 66"
"2024-05-07 06:58:22","Weight Kilograms","80.10"
"2024-05-08 00:00:00","Sleep Hours","7.23"
"2024-05-08 00:00:00","Time In Deep Sleep","1.13333332538605"
"2024-05-08 00:00:00","Time In Light Sleep","4.58333349227905"
"2024-05-08 00:00:00","Time In REM Sleep","1.51666665077209"
"2024-05-08 00:00:00","Time Awake","0.0833333358168602"
"2024-05-08 00:00:00","Pulse","48"
"2024-05-08 00:00:00","Stress Level","Max : 94 / Avg : 23"
"2024-05-08 00:00:00","Stress Qualifier","balanced"
"2024-05-08 00:00:00","Body Battery","Min : 28 / Max : 100 / Avg : 68"
"2024-05-08 08:10:11","Weight Kilograms","79.10"
"2024-05-09 00:00:00","Sleep Hours","8.18"
"2024-05-09 00:00:00","Time In Deep Sleep","1.01666665077209"
"2024-05-09 00:00:00","Time In Light Sleep","5.33333349227905"
"2024-05-09 00:00:00","Time In REM Sleep","1.83333337306976"
"2024-05-09 00:00:00","Time Awake","0.116666667163372"
"2024-05-09 00:00:00","Pulse","49"
"2024-05-09 00:00:00","Stress Level","Max : 99 / Avg : 22"
"2024-05-09 00:00:00","Stress Qualifier","calm"
